artist_key,width_cm,height_cm,depth_cm,area_cm2,log_area,aspect_ratio,has_depth,is_3d_candidate,medium_category,support_category,medium_support_bucket,artist_works_log,is_extreme_aspect_ratio,is_training_candidate,_track6_row_id,artist_works_count_train
valentina li,22.0,22.0,10.0,484.0,6.182084906716632,1.0,True,False,acrylic,canvas,acrylic__canvas,1.791759469228055,False,True,2616,5
valentina li,22.0,22.0,1.0,484.0,6.182084906716632,1.0,True,False,acrylic,canvas,acrylic__canvas,1.791759469228055,False,True,2617,5
sangwon chun,72.6,49.8,2.5,3615.48,8.192979905861357,1.4578313253012047,True,False,oil,canvas,oil__canvas,2.302585092994046,False,True,2618,9
chaeyoung noh,91.0,65.0,2.5,5915.0,8.685246776412487,1.4,True,False,acrylic,canvas,acrylic__canvas,5.003946305945459,False,True,2619,148
gyobeom an,100.1,74.9,3.8,7497.49,8.922323576844349,1.336448598130841,True,False,oil,canvas,oil__canvas,6.352629396319567,False,True,2623,573
young sung kim,126.0,126.0,3.0,15876.0,9.672563813902956,1.0,True,False,oil,canvas,oil__canvas,4.127134385045092,False,True,2625,61
rahee kang,65.0,91.0,3.0,5915.0,8.685246776412487,1.4,True,False,acrylic,canvas,acrylic__canvas,4.060443010546419,False,True,2626,57
yeongok kim,162.6,96.8,3.0,15739.679999999998,9.66394019139624,1.6797520661157024,True,False,oil,canvas,oil__canvas,5.384495062789089,False,True,2627,217
ivie ives,80.0,80.0,0.1,6400.0,8.764053269347762,1.0,True,False,acrylic,canvas,acrylic__canvas,5.4510384535657,False,True,2628,232
ivie ives,80.0,80.0,0.1,6400.0,8.764053269347762,1.0,True,False,acrylic,canvas,acrylic__canvas,5.4510384535657,False,True,2629,232
ivie ives,100.0,100.0,0.1,10000.0,9.210340371976184,1.0,True,False,acrylic,canvas,acrylic__canvas,5.4510384535657,False,True,2630,232
ivie ives,80.0,80.0,0.1,6400.0,8.764053269347762,1.0,True,False,acrylic,canvas,acrylic__canvas,5.4510384535657,False,True,2631,232
ari kwon,24.2,33.4,3.0,808.28,6.694908533145296,1.3801652892561984,True,False,mixed_media,paper,mixed_media__paper,4.867534450455582,False,True,2633,129
hyunseok cho,76.5,172.0,2.0,13158.0,9.484785217645944,2.248366013071895,True,False,mixed_media,canvas,mixed_media__canvas,4.430816798843313,False,True,2634,83
ivie ives,80.0,80.0,0.1,6400.0,8.764053269347762,1.0,True,False,acrylic,canvas,acrylic__canvas,5.4510384535657,False,True,2635,232
ivie ives,80.0,80.0,0.1,6400.0,8.764053269347762,1.0,True,False,acrylic,canvas,acrylic__canvas,5.4510384535657,False,True,2636,232
ivie ives,80.0,80.0,0.1,6400.0,8.764053269347762,1.0,True,False,acrylic,canvas,acrylic__canvas,5.4510384535657,False,True,2637,232
ivie ives,20.0,20.0,0.1,400.0,5.991464547107982,1.0,True,False,acrylic,canvas,acrylic__canvas,5.4510384535657,False,True,2638,232
ivie ives,50.0,50.0,2.0,2500.0,7.824046010856292,1.0,True,False,acrylic,canvas,acrylic__canvas,5.4510384535657,False,True,2639,232
ivie ives,80.0,80.0,0.1,6400.0,8.764053269347762,1.0,True,False,acrylic,canvas,acrylic__canvas,5.4510384535657,False,True,2640,232
ivie ives,73.0,90.0,0.1,6570.0,8.790269111478656,1.2328767123287672,True,False,acrylic,canvas,acrylic__canvas,5.4510384535657,False,True,2641,232
ivie ives,50.0,50.0,0.1,2500.0,7.824046010856292,1.0,True,False,acrylic,canvas,acrylic__canvas,5.4510384535657,False,True,2642,232
ivie ives,20.0,20.0,0.1,400.0,5.991464547107982,1.0,True,False,acrylic,canvas,acrylic__canvas,5.4510384535657,False,True,2643,232
ivie ives,80.0,80.0,0.1,6400.0,8.764053269347762,1.0,True,False,acrylic,canvas,acrylic__canvas,5.4510384535657,False,True,2644,232
ivie ives,20.0,20.0,1.5,400.0,5.991464547107982,1.0,True,False,acrylic,canvas,acrylic__canvas,5.4510384535657,False,True,2645,232
kim jae hyeon,130.0,130.0,2.8,16900.0,9.735068900911164,1.0,True,False,oil,canvas,oil__canvas,4.204692619390966,False,True,2646,66
kris kim,90.0,140.0,1.5,12600.0,9.441452092939569,1.5555555555555556,True,False,textile,fabric,textile__fabric,4.07753744390572,False,True,2647,58
kris kim,40.0,90.0,0.1,3600.0,8.1886891244442,2.25,True,False,acrylic,canvas,acrylic__canvas,4.07753744390572,False,True,2648,58
kris kim,80.0,80.0,0.1,6400.0,8.764053269347762,1.0,True,False,acrylic,canvas,acrylic__canvas,4.07753744390572,False,True,2649,58
kris kim,103.0,175.0,0.1,18025.0,9.79951496215315,1.699029126213592,True,False,acrylic,canvas,acrylic__canvas,4.07753744390572,False,True,2650,58
kris kim,59.0,90.0,0.1,5310.0,8.577347114235984,1.5254237288135593,True,False,acrylic,canvas,acrylic__canvas,4.07753744390572,False,True,2651,58
kris kim,47.0,70.0,0.1,3290.0,8.098642843759418,1.4893617021276595,True,False,acrylic,canvas,acrylic__canvas,4.07753744390572,False,True,2652,58
kris kim,80.0,128.0,0.1,10240.0,9.2340568985935,1.6,True,False,acrylic,canvas,acrylic__canvas,4.07753744390572,False,True,2653,58
byungjin kim,70.1,100.1,2.8,7017.009999999999,8.856092480361719,1.4279600570613409,True,False,mixed_media,canvas,mixed_media__canvas,3.610917912644224,False,True,2654,36
byungjin kim,70.1,100.1,2.8,7017.009999999999,8.856092480361719,1.4279600570613409,True,False,mixed_media,canvas,mixed_media__canvas,3.610917912644224,False,True,2655,36
byungjin kim,70.1,100.1,2.8,7017.009999999999,8.856092480361719,1.4279600570613409,True,False,mixed_media,canvas,mixed_media__canvas,3.610917912644224,False,True,2656,36
byungjin kim,70.1,100.1,2.8,7017.009999999999,8.856092480361719,1.4279600570613409,True,False,mixed_media,canvas,mixed_media__canvas,3.610917912644224,False,True,2657,36
yeongok kim,130.0,96.8,3.0,12584.0,9.440181444738114,1.3429752066115703,True,False,oil,canvas,oil__canvas,5.384495062789089,False,True,2658,217
seongse yi,45.5,60.7,2.0,2761.85,7.923656024022358,1.3340659340659342,True,False,acrylic,canvas,acrylic__canvas,2.3978952727983707,False,True,2659,10
mihyun kim,72.6,72.6,2.5,5270.759999999999,8.5699298436615,1.0,True,False,oil,canvas,oil__canvas,4.0943445622221,False,True,2660,59
byungjin kim,130.0,193.8,4.1,25194.0,10.134361149912248,1.4907692307692308,True,False,ink,canvas,ink__canvas,3.610917912644224,False,True,2661,36
soojin kim,100.1,80.3,2.5,8038.029999999999,8.99193930727389,1.2465753424657533,True,False,mixed_media,canvas,mixed_media__canvas,3.9318256327243257,False,True,2662,50
mihyun kim,16.5,24.1,3.0,397.65,5.985572221403144,1.460606060606061,True,False,oil,panel,oil__panel,4.0943445622221,False,True,2663,59
yujin l,72.2,90.9,2.0,6562.9800000000005,8.789200047082213,1.2590027700831026,True,False,acrylic,canvas,acrylic__canvas,3.6375861597263857,False,True,2664,37
yujin l,24.2,34.8,2.0,842.1599999999999,6.735970019943069,1.4380165289256197,True,False,mixed_media,canvas,mixed_media__canvas,3.6375861597263857,False,True,2665,37
mihyun kim,16.5,24.1,3.0,397.65,5.985572221403144,1.460606060606061,True,False,oil,panel,oil__panel,4.0943445622221,False,True,2666,59
mihyun kim,16.5,24.1,3.0,397.65,5.985572221403144,1.460606060606061,True,False,oil,panel,oil__panel,4.0943445622221,False,True,2667,59
byungjin kim,70.1,100.1,2.8,7017.009999999999,8.856092480361719,1.4279600570613409,True,False,ink,canvas,ink__canvas,3.610917912644224,False,True,2668,36
mijeong choi,72.9,89.9,6.3,6553.710000000001,8.787786580492186,1.233196159122085,True,False,oil,canvas,oil__canvas,2.3978952727983707,False,True,2669,10
mijeong choi,72.9,89.9,17.8,6553.710000000001,8.787786580492186,1.233196159122085,True,False,acrylic,canvas,acrylic__canvas,2.3978952727983707,False,True,2670,10
byungjin kim,100.1,70.1,27.9,7017.009999999999,8.856092480361719,1.4279600570613409,True,False,ink,canvas,ink__canvas,3.610917912644224,False,True,2671,36
mijeong choi,72.9,89.9,17.8,6553.710000000001,8.787786580492186,1.233196159122085,True,False,acrylic,canvas,acrylic__canvas,2.3978952727983707,False,True,2672,10
byungjin kim,70.1,100.1,2.8,7017.009999999999,8.856092480361719,1.4279600570613409,True,False,ink,canvas,ink__canvas,3.610917912644224,False,True,2673,36
yujin l,72.7,90.9,2.0,6608.43,8.796101385722906,1.250343878954608,True,False,acrylic,canvas,acrylic__canvas,3.6375861597263857,False,True,2674,37
seongse yi,72.6,90.9,2.5,6599.34,8.794724923014183,1.2520661157024795,True,False,acrylic,canvas,acrylic__canvas,2.3978952727983707,False,True,2675,10
byungjin kim,227.3,181.9,3.8,41345.87,10.629727816382577,1.2495876855415065,True,False,ink,canvas,ink__canvas,3.610917912644224,False,True,2676,36
mihyun kim,60.7,72.6,2.5,4406.82,8.390908619896203,1.1960461285008237,True,False,oil,canvas,oil__canvas,4.0943445622221,False,True,2677,59
mihyun kim,16.5,24.1,3.0,397.65,5.985572221403144,1.460606060606061,True,False,oil,panel,oil__panel,4.0943445622221,False,True,2678,59
seo yeongyeong,73.0,60.5,2.5,4416.5,8.393102806185187,1.206611570247934,True,False,oil,canvas,oil__canvas,4.543294782270004,False,True,2679,93
jiyoung hong,116.79,91.01,2.49,10629.057900000002,9.27134684087974,1.2832655752115152,True,False,acrylic,canvas,acrylic__canvas,4.897839799950911,False,True,2680,133
hanji park,320.0,160.0,0.3,51200.0,10.8434948110276,2.0,True,False,acrylic,canvas,acrylic__canvas,5.53338948872752,False,True,2682,252
seongse yi,45.5,53.0,2.5,2411.5,7.788004239509027,1.164835164835165,True,False,acrylic,canvas,acrylic__canvas,2.3978952727983707,False,True,2683,10
hanji park,162.0,130.0,3.0,21060.0,9.955130785687968,1.2461538461538462,True,False,mixed_media,canvas,mixed_media__canvas,5.53338948872752,False,True,2684,252
lydia lee,91.5,117.0,2.7,10705.5,9.278512907079232,1.278688524590164,True,False,oil,canvas,oil__canvas,4.77912349311153,False,True,2685,118
gyobeom an,111.76,162.56,3.81,18167.7056,9.807400879338823,1.4545454545454546,True,False,oil,canvas,oil__canvas,6.352629396319567,False,True,2686,573
hunjung kim,60.0,73.0,2.0,4380.0,8.384804003370492,1.2166666666666666,True,False,oil,canvas,oil__canvas,4.844187086458591,False,True,2687,126
eury kim,53.0,65.1,5.0,3450.2999999999997,8.146216462766645,1.228301886792453,True,False,oil,canvas,oil__canvas,5.1647859739235145,False,True,2688,174
hanji park,90.9,72.7,3.0,6608.43,8.796101385722906,1.250343878954608,True,False,acrylic,canvas,acrylic__canvas,5.53338948872752,False,True,2689,252
lydia lee,123.0,157.0,2.7,19311.0,9.868430160720726,1.2764227642276422,True,False,oil,canvas,oil__canvas,4.77912349311153,False,True,2690,118
kyeonghoon oh,97.0,130.0,3.0,12610.0,9.442245428958966,1.3402061855670102,True,False,acrylic,canvas,acrylic__canvas,3.5553480614894135,False,True,2691,34
eunha jang,97.0,97.0,2.5,9409.0,9.149421957006766,1.0,True,False,acrylic,canvas,acrylic__canvas,5.484796933490655,False,True,2692,240
eunha jang,53.0,45.5,2.0,2411.5,7.788004239509027,1.164835164835165,True,False,acrylic,canvas,acrylic__canvas,5.484796933490655,False,True,2693,240
jinhui lee,160.0,130.0,3.8,20800.0,9.94270826568941,1.2307692307692308,True,False,oil,canvas,oil__canvas,2.0794415416798357,False,True,2694,7
mijeong choi,61.0,72.9,2.0,4446.900000000001,8.399962503187924,1.1950819672131148,True,False,acrylic,canvas,acrylic__canvas,2.3978952727983707,False,True,2696,10
mijeong choi,61.0,72.9,2.0,4446.900000000001,8.399962503187924,1.1950819672131148,True,False,acrylic,canvas,acrylic__canvas,2.3978952727983707,False,True,2697,10
jiyoung hong,24.2,33.4,2.5,808.28,6.694908533145296,1.3801652892561984,True,False,acrylic,canvas,acrylic__canvas,4.897839799950911,False,True,2699,133
yujin l,60.6,72.7,2.0,4405.62,8.390636277614743,1.1996699669966997,True,False,mixed_media,canvas,mixed_media__canvas,3.6375861597263857,False,True,2700,37
yujin l,72.7,50.0,2.0,3635.0,8.19836438996762,1.454,True,False,acrylic,canvas,acrylic__canvas,3.6375861597263857,False,True,2701,37
yujin l,60.6,72.7,2.0,4405.62,8.390636277614743,1.1996699669966997,True,False,acrylic,canvas,acrylic__canvas,3.6375861597263857,False,True,2702,37
sungcheol jo,72.5,55.2,2.0,4002.0,8.294549515143679,1.3134057971014492,True,False,acrylic,canvas,acrylic__canvas,1.6094379124341005,False,True,2704,4
sungcheol jo,55.2,72.5,2.0,4002.0,8.294549515143679,1.3134057971014492,True,False,acrylic,canvas,acrylic__canvas,1.6094379124341005,False,True,2705,4
seungho jang,72.2,90.9,2.2,6562.9800000000005,8.789200047082213,1.2590027700831026,True,False,acrylic,canvas,acrylic__canvas,4.174387269895637,False,True,2706,64
eun hye seo,35.0,175.0,0.1,6125.0,8.720134035412928,5.0,True,False,ink,fabric,ink__fabric,5.631211781821365,False,True,2707,278
eun hye seo,35.0,175.0,0.1,6125.0,8.720134035412928,5.0,True,False,ink,fabric,ink__fabric,5.631211781821365,False,True,2708,278
lydia lee,194.0,130.0,2.7,25220.0,10.135392609518911,1.4923076923076923,True,False,oil,canvas,oil__canvas,4.77912349311153,False,True,2709,118
gyobeom an,135.9,89.9,3.8,12217.410000000002,9.410617262634672,1.5116796440489433,True,False,oil,canvas,oil__canvas,6.352629396319567,False,True,2711,573
jeongrock heo,52.8,33.4,2.5,1763.5199999999998,7.47506709069487,1.5808383233532934,True,False,oil,canvas,oil__canvas,4.3694478524670215,False,True,2712,78
jeongrock heo,24.2,33.4,2.5,808.28,6.694908533145296,1.3801652892561984,True,False,oil,canvas,oil__canvas,4.3694478524670215,False,True,2717,78
jeongrock heo,24.2,33.4,2.5,808.28,6.694908533145296,1.3801652892561984,True,False,oil,canvas,oil__canvas,4.3694478524670215,False,True,2718,78
daniel kim,25.0,30.0,1.0,750.0,6.620073206530356,1.2,True,False,mixed_media,paper,mixed_media__paper,2.6390573296152584,False,True,2719,13
joong hyun park,72.7,90.9,3.0,6608.43,8.796101385722906,1.250343878954608,True,False,oil,canvas,oil__canvas,5.2832037287379885,False,True,2720,196
mijeong choi,73.7,61.0,2.0,4495.7,8.410876663368603,1.2081967213114757,True,False,acrylic,canvas,acrylic__canvas,2.3978952727983707,False,True,2721,10
joong hyun park,72.7,90.9,2.5,6608.43,8.796101385722906,1.250343878954608,True,False,oil,canvas,oil__canvas,5.2832037287379885,False,True,2724,196
hanji park,25.8,17.9,3.0,461.82,6.135175204774281,1.4413407821229052,True,False,acrylic,canvas,acrylic__canvas,5.53338948872752,False,True,2728,252
lydia lee,110.0,120.0,2.7,13200.0,9.487972108574462,1.0909090909090908,True,False,oil,canvas,oil__canvas,4.77912349311153,False,True,2729,118
eun hye seo,45.0,45.0,5.0,2025.0,7.613324979540639,1.0,True,False,mixed_media,canvas,mixed_media__canvas,5.631211781821365,False,True,2730,278
haengsook choi,91.0,91.0,4.5,8281.0,9.0217190130337,1.0,True,False,acrylic,canvas,acrylic__canvas,3.258096538021482,False,True,2731,25
daniel kim,25.0,30.0,1.0,750.0,6.620073206530356,1.2,True,False,mixed_media,paper,mixed_media__paper,2.6390573296152584,False,True,2733,13
daniel kim,25.0,31.0,1.0,775.0,6.652863029353347,1.24,True,False,mixed_media,paper,mixed_media__paper,2.6390573296152584,False,True,2734,13
yujin l,60.6,72.7,2.0,4405.62,8.390636277614743,1.1996699669966997,True,False,acrylic,canvas,acrylic__canvas,3.6375861597263857,False,True,2736,37
yuji lee,45.5,53.0,3.0,2411.5,7.788004239509027,1.164835164835165,True,False,oil,canvas,oil__canvas,1.0986122886681098,False,True,2737,2
eunja cho,52.8,45.5,0.5,2402.4,7.784223516669121,1.1604395604395603,True,False,mixed_media,canvas,mixed_media__canvas,4.653960350157523,False,True,2738,104
young sung kim,92.0,92.0,3.0,8464.0,9.04357715409808,1.0,True,False,oil,canvas,oil__canvas,4.127134385045092,False,True,2741,61
wondeuk cho,38.0,45.5,3.0,1729.0,7.455298485683291,1.1973684210526316,True,False,mixed_media,canvas,mixed_media__canvas,3.4657359027997265,False,True,2743,31
eunja cho,40.9,31.7,0.5,1296.53,7.167446743931991,1.2902208201892744,True,False,mixed_media,canvas,mixed_media__canvas,4.653960350157523,False,True,2744,104
eunja cho,52.8,45.5,0.5,2402.4,7.784223516669121,1.1604395604395603,True,False,mixed_media,canvas,mixed_media__canvas,4.653960350157523,False,True,2746,104
kim jae hyeon,65.0,65.0,2.8,4225.0,8.348774539791274,1.0,True,False,oil,canvas,oil__canvas,4.204692619390966,False,True,2747,66
eun hye seo,193.9,112.1,5.5,21736.19,9.98673389232672,1.729705619982159,True,False,mixed_media,canvas,mixed_media__canvas,5.631211781821365,False,True,2748,278
joon hwan kim,54.0,47.5,4.0,2565.0,7.84971375760487,1.136842105263158,True,False,mixed_media,paper,mixed_media__paper,4.007333185232471,False,True,2750,54
seungho jang,72.6,90.8,2.2,6592.079999999999,8.793624207437999,1.2506887052341598,True,False,acrylic,canvas,acrylic__canvas,4.174387269895637,False,True,2751,64
seungho jang,60.3,90.6,2.8,5463.179999999999,8.605786316782073,1.5024875621890548,True,False,acrylic,canvas,acrylic__canvas,4.174387269895637,False,True,2752,64
yuji lee,112.0,145.5,3.5,16296.0,9.698674957906642,1.2991071428571428,True,False,oil,canvas,oil__canvas,1.0986122886681098,False,True,2753,2
eunha jang,60.6,72.7,2.0,4405.62,8.390636277614743,1.1996699669966997,True,False,acrylic,canvas,acrylic__canvas,5.484796933490655,False,True,2754,240
eunha jang,91.0,72.7,2.0,6615.7,8.797200891056324,1.2517193947730398,True,False,acrylic,canvas,acrylic__canvas,5.484796933490655,False,True,2755,240
kyungwon claude,34.0,34.0,3.4,1156.0,7.052721049232323,1.0,True,False,oil,unknown,oil__unknown,1.6094379124341005,False,True,2756,4
jisun kim,45.5,37.8,1.8,1719.9,7.450021428582446,1.2037037037037035,True,False,oil,canvas,oil__canvas,1.9459101490553132,False,True,2757,6
young park,37.5,25.3,3.5,948.75,6.85514532870984,1.4822134387351775,True,False,acrylic,panel,acrylic__panel,5.214935757608986,False,True,2759,183
eunja cho,40.9,31.7,0.5,1296.53,7.167446743931991,1.2902208201892744,True,False,mixed_media,canvas,mixed_media__canvas,4.653960350157523,False,True,2760,104
young park,26.8,18.0,3.5,482.4,6.178773645412976,1.488888888888889,True,False,acrylic,panel,acrylic__panel,5.214935757608986,False,True,2761,183
eunja cho,52.8,45.5,0.5,2402.4,7.784223516669121,1.1604395604395603,True,False,mixed_media,canvas,mixed_media__canvas,4.653960350157523,False,True,2762,104
valentina li,32.0,41.0,1.0,1312.0,7.179307969504034,1.28125,True,False,acrylic,canvas,acrylic__canvas,1.791759469228055,False,True,2763,5
eunja cho,90.9,72.6,0.5,6599.34,8.794724923014183,1.2520661157024795,True,False,mixed_media,canvas,mixed_media__canvas,4.653960350157523,False,True,2764,104
zinna yoo,45.5,52.8,1.8,2402.4,7.784223516669121,1.1604395604395603,True,False,acrylic,canvas,acrylic__canvas,5.389071729816501,False,True,2765,218
seonmi kang,45.5,53.0,3.0,2411.5,7.788004239509027,1.164835164835165,True,False,painting_material,paper,painting_material__paper,4.859812404361672,False,True,2766,128
hyunseok cho,72.5,91.0,2.0,6597.5,8.794446068377479,1.2551724137931035,True,False,oil,canvas,oil__canvas,4.430816798843313,False,True,2767,83
soojin kim,45.5,33.3,2.5,1515.15,7.323269722943303,1.3663663663663663,True,False,oil,canvas,oil__canvas,3.9318256327243257,False,True,2768,50
yeongok kim,90.9,116.8,3.0,10617.12,9.27022307157756,1.2849284928492848,True,False,mixed_media,canvas,mixed_media__canvas,5.384495062789089,False,True,2769,217
yurim seong,162.0,130.3,2.0,21108.6,9.957435819363184,1.2432847275518035,True,False,acrylic,canvas,acrylic__canvas,4.174387269895637,False,True,2770,64
