width_cm,height_cm,depth_cm,area_cm2,log_area,aspect_ratio,has_depth,is_3d_candidate,medium_category,support_category,medium_support_bucket,is_extreme_aspect_ratio,is_training_candidate,_track6_row_id,collected_material_raw,nant_support,nant_tool,nant_material_note,nant_material_match_method,nant_material_idx
31.8,40.9,2.7,1300.62,7.170596352834887,1.2861635220125784,True,False,acrylic,canvas,acrylic__canvas,False,True,5660,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
90.9,72.7,3.5,6608.43,8.796101385722906,1.250343878954608,True,False,acrylic,canvas,acrylic__canvas,False,True,5661,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
40.9,31.8,3.5,1300.62,7.170596352834887,1.2861635220125784,True,False,acrylic,canvas,acrylic__canvas,False,True,5662,"acrylic, other",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
40.9,31.8,3.0,1300.62,7.170596352834887,1.2861635220125784,True,False,acrylic,canvas,acrylic__canvas,False,True,5663,"acrylic, other",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
45.5,53.0,2.7,2411.5,7.788004239509027,1.164835164835165,True,False,acrylic,canvas,acrylic__canvas,False,True,5664,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
53.0,45.5,3.0,2411.5,7.788004239509027,1.164835164835165,True,False,acrylic,canvas,acrylic__canvas,False,True,5665,"acrylic, other",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
53.0,45.5,3.0,2411.5,7.788004239509027,1.164835164835165,True,False,acrylic,canvas,acrylic__canvas,False,True,5666,"acrylic, other",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
72.7,60.6,3.0,4405.62,8.390636277614743,1.1996699669966997,True,False,acrylic,canvas,acrylic__canvas,False,True,5667,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
72.7,60.6,3.0,4405.62,8.390636277614743,1.1996699669966997,True,False,acrylic,canvas,acrylic__canvas,False,True,5668,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
72.7,60.6,3.0,4405.62,8.390636277614743,1.1996699669966997,True,False,acrylic,canvas,acrylic__canvas,False,True,5669,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
72.7,60.6,3.0,4405.62,8.390636277614743,1.1996699669966997,True,False,acrylic,canvas,acrylic__canvas,False,True,5670,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
72.7,60.6,3.0,4405.62,8.390636277614743,1.1996699669966997,True,False,acrylic,canvas,acrylic__canvas,False,True,5671,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
72.7,60.6,3.0,4405.62,8.390636277614743,1.1996699669966997,True,False,acrylic,canvas,acrylic__canvas,False,True,5672,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
72.7,60.6,3.0,4405.62,8.390636277614743,1.1996699669966997,True,False,acrylic,canvas,acrylic__canvas,False,True,5673,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
72.7,60.6,3.0,4405.62,8.390636277614743,1.1996699669966997,True,False,acrylic,canvas,acrylic__canvas,False,True,5674,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
72.7,60.6,3.0,4405.62,8.390636277614743,1.1996699669966997,True,False,acrylic,canvas,acrylic__canvas,False,True,5675,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
38.0,38.0,2.7,1444.0,7.275172319452771,1.0,True,False,acrylic,canvas,acrylic__canvas,False,True,5676,"acrylic, other",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
38.0,38.0,2.7,1444.0,7.275172319452771,1.0,True,False,acrylic,canvas,acrylic__canvas,False,True,5677,"acrylic, other",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
38.0,38.0,2.7,1444.0,7.275172319452771,1.0,True,False,acrylic,canvas,acrylic__canvas,False,True,5678,"acrylic, other",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
38.0,38.0,2.7,1444.0,7.275172319452771,1.0,True,False,acrylic,canvas,acrylic__canvas,False,True,5679,"acrylic, other",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
38.0,38.0,2.7,1444.0,7.275172319452771,1.0,True,False,acrylic,canvas,acrylic__canvas,False,True,5680,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
38.0,38.0,2.7,1444.0,7.275172319452771,1.0,True,False,acrylic,canvas,acrylic__canvas,False,True,5681,"acrylic, other",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
38.0,38.0,2.7,1444.0,7.275172319452771,1.0,True,False,acrylic,canvas,acrylic__canvas,False,True,5682,"acrylic, other",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
38.0,38.0,2.7,1444.0,7.275172319452771,1.0,True,False,acrylic,canvas,acrylic__canvas,False,True,5683,"acrylic, other",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
73.0,61.0,2.0,4453.0,8.401333305321703,1.1967213114754098,True,False,acrylic,canvas,acrylic__canvas,False,True,5684,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
162.0,130.0,3.0,21060.0,9.955130785687968,1.2461538461538462,True,False,acrylic,canvas,acrylic__canvas,False,True,5685,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
60.6,72.7,5.0,4405.62,8.390636277614743,1.1996699669966997,True,False,other,unknown,other__unknown,False,True,5686,other,기타,기타,rule_based_material_parse,rule_material_parse,95.0
38.0,170.0,0.1,6460.0,8.773384596776648,4.473684210526316,True,False,ink,unknown,ink__unknown,False,True,5687,ink,기타,수묵,rule_based_material_parse,rule_material_parse,88.0
60.0,180.0,0.1,10800.0,9.287301413112312,3.0,True,False,ink,unknown,ink__unknown,False,True,5688,ink,기타,수묵,rule_based_material_parse,rule_material_parse,88.0
31.8,31.8,3.0,1011.24,6.918932579572262,1.0,True,False,other,unknown,other__unknown,False,True,5689,other,기타,기타,rule_based_material_parse,rule_material_parse,95.0
45.5,45.5,2.0,2070.25,7.63542465191381,1.0,True,False,acrylic,canvas,acrylic__canvas,False,True,5690,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
45.0,53.0,3.0,2385.0,7.776954403322442,1.1777777777777778,True,False,other,unknown,other__unknown,False,True,5691,other,기타,기타,rule_based_material_parse,rule_material_parse,95.0
73.0,53.5,2.0,3905.5,8.270141095050352,1.3644859813084111,True,False,acrylic,canvas,acrylic__canvas,False,True,5692,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
35.0,175.0,0.1,6125.0,8.720134035412928,5.0,True,False,ink,unknown,ink__unknown,False,True,5693,ink,기타,수묵,rule_based_material_parse,rule_material_parse,88.0
45.0,52.8,1.8,2376.0,7.773173680482536,1.1733333333333331,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5694,"oil, thread",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
45.3,53.0,2.0,2400.8999999999996,7.78359894604111,1.1699779249448123,True,False,acrylic,canvas,acrylic__canvas,False,True,5695,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
45.5,45.5,4.0,2070.25,7.63542465191381,1.0,True,False,acrylic,canvas,acrylic__canvas,False,True,5696,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
45.5,45.5,4.0,2070.25,7.63542465191381,1.0,True,False,acrylic,canvas,acrylic__canvas,False,True,5697,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
40.0,40.0,1.5,1600.0,7.377758908227872,1.0,True,False,acrylic,canvas,acrylic__canvas,False,True,5698,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
20.0,30.0,1.7,600.0,6.396929655216146,1.5,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5699,"acrylic, oil, gesso, gouache",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
116.8,72.7,3.0,8491.36,9.0468044549336,1.6066024759284732,True,False,oil,canvas,oil__canvas,False,True,5700,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
100.0,72.7,3.0,7270.0,8.891511570527564,1.3755158184319118,True,False,oil,canvas,oil__canvas,False,True,5701,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
100.0,80.3,3.0,8030.0,8.990939806940807,1.2453300124533002,True,False,oil,canvas,oil__canvas,False,True,5702,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
65.1,90.9,3.0,5917.59,8.685684550397957,1.3963133640552998,True,False,oil,canvas,oil__canvas,False,True,5704,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
91.0,116.8,3.0,10628.8,9.271322576910975,1.2835164835164834,True,False,oil,canvas,oil__canvas,False,True,5707,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
72.7,90.9,3.0,6608.43,8.796101385722906,1.250343878954608,True,False,oil,canvas,oil__canvas,False,True,5708,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
24.0,30.5,2.0,732.0,6.595780513961311,1.2708333333333333,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5709,"acrylic, oil, gesso, gouache",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
53.0,72.2,2.5,3826.6,8.249731959450902,1.3622641509433964,True,False,oil,canvas,oil__canvas,False,True,5710,oil,캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
162.2,112.1,3.0,18182.62,9.808221471759428,1.446922390722569,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5712,"acrylic, oil, gesso, gouache",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
324.0,112.0,3.0,36288.0,10.499242387087424,2.892857142857143,True,False,acrylic,canvas,acrylic__canvas,False,True,5713,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
30.0,30.0,2.5,900.0,6.802394763324311,1.0,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5714,"acrylic, oil, gesso",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
91.0,116.8,3.0,10628.8,9.271322576910975,1.2835164835164834,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5718,"acrylic, oil, gesso, gouache",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
32.0,41.0,3.0,1312.0,7.179307969504034,1.28125,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5719,"acrylic, oil, gesso, gouache",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
40.0,50.0,3.0,2000.0,7.600902459542082,1.25,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5720,"acrylic, oil, gesso",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
53.0,72.7,3.0,3853.1,8.256633298091595,1.3716981132075472,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5721,"acrylic, oil, gesso, gouache",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
54.0,74.5,3.0,4023.0,8.299783171949787,1.3796296296296295,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5722,"acrylic, oil, gesso",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
60.0,100.0,3.0,6000.0,8.699514748210191,1.6666666666666667,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5723,"acrylic, oil, gesso, gouache",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
53.0,45.5,5.0,2411.5,7.788004239509027,1.164835164835165,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5724,"acrylic, oil, gesso",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
90.0,60.0,3.0,5400.0,8.594154232552366,1.5,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5725,"acrylic, oil, gesso, gouache",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
45.5,38.0,2.5,1729.0,7.455298485683291,1.1973684210526316,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5726,"acrylic, oil, gesso, gouache",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
50.0,50.0,2.5,2500.0,7.824046010856292,1.0,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5727,"acrylic, oil, gesso",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
30.0,30.0,2.5,900.0,6.802394763324311,1.0,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5729,"acrylic, oil, gesso, gouache",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
90.9,65.1,3.0,5917.59,8.685684550397957,1.3963133640552998,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5730,"acrylic, oil, gesso, gouache",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
90.9,72.7,3.0,6608.43,8.796101385722906,1.250343878954608,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5731,"acrylic, oil, gesso, gouache",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
116.8,80.3,2.0,9379.04,9.146232691346842,1.4545454545454546,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5733,"acrylic, oil, gesso, gouache",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
32.0,41.0,2.5,1312.0,7.179307969504034,1.28125,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5734,"acrylic, oil, gesso",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
30.0,40.0,5.0,1200.0,7.090076835776092,1.3333333333333333,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5735,"acrylic, oil, gesso",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
25.0,25.0,2.5,625.0,6.437751649736401,1.0,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5737,"acrylic, oil, gesso, gouache",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
60.0,60.0,2.5,3600.0,8.1886891244442,1.0,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5739,"acrylic, oil, gesso, gouache",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
262.0,97.0,3.5,25414.0,10.14305548226448,2.7010309278350517,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5742,"acrylic, oil, gesso, gouache",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
14.0,22.5,2.0,315.0,5.752572638825633,1.6071428571428572,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5743,"acrylic, oil, gesso, gouache",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
20.0,30.0,2.0,600.0,6.396929655216146,1.5,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5744,"acrylic, oil, gesso, gouache",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
18.0,18.0,2.0,324.0,5.780743515792329,1.0,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5746,"oil, acrylic, gesso, gouache",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
116.8,91.0,2.5,10628.8,9.271322576910975,1.2835164835164834,True,False,acrylic,canvas,acrylic__canvas,False,True,5747,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
13.0,18.0,2.0,234.0,5.455321115357702,1.3846153846153846,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5748,"acrylic, oil, gesso, gouache",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
40.0,50.0,2.5,2000.0,7.600902459542082,1.25,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5750,"acrylic, oil, gesso, gouache",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
35.0,24.5,2.0,857.5,6.754021179040095,1.4285714285714286,True,False,acrylic,canvas,acrylic__canvas,False,True,5751,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
90.9,60.6,3.0,5508.540000000001,8.614054894258702,1.5,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5753,"acrylic, oil, gesso, gouache",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
49.0,33.5,2.5,1641.5,7.403365736941647,1.462686567164179,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5754,"acrylic, oil, gesso",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
90.9,65.1,3.5,5917.59,8.685684550397957,1.3963133640552998,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5755,"acrylic, oil, gesso",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
45.5,53.0,2.5,2411.5,7.788004239509027,1.164835164835165,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5756,"oil, gesso, acrylic",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
35.0,175.0,0.1,6125.0,8.720134035412928,5.0,True,False,ink,unknown,ink__unknown,False,True,5757,ink,기타,수묵,rule_based_material_parse,rule_material_parse,88.0
35.0,175.0,0.1,6125.0,8.720134035412928,5.0,True,False,ink,unknown,ink__unknown,False,True,5758,ink,기타,수묵,rule_based_material_parse,rule_material_parse,88.0
35.0,175.0,0.1,6125.0,8.720134035412928,5.0,True,False,ink,unknown,ink__unknown,False,True,5759,ink,기타,수묵,rule_based_material_parse,rule_material_parse,88.0
35.0,175.0,0.1,6125.0,8.720134035412928,5.0,True,False,ink,unknown,ink__unknown,False,True,5760,ink,기타,수묵,rule_based_material_parse,rule_material_parse,88.0
30.0,30.0,2.5,900.0,6.802394763324311,1.0,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5761,"acrylic, oil, gesso",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
130.3,162.2,2.8,21134.66,9.958669625812112,1.244819646968534,True,False,acrylic,canvas,acrylic__canvas,False,True,5762,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
162.2,97.0,2.7,15733.4,9.663541120184696,1.672164948453608,True,False,acrylic,canvas,acrylic__canvas,False,True,5763,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
97.0,97.0,2.5,9409.0,9.149421957006766,1.0,True,False,acrylic,canvas,acrylic__canvas,False,True,5764,acrylic,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
45.0,52.8,1.8,2376.0,7.773173680482536,1.1733333333333331,True,False,mixed_media,canvas,mixed_media__canvas,False,True,5765,"oil, thread",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
